"","team","player","player_on.roster","season","salary","team_option","qualifying_offer","player_option","eto","unguaranteed","shamsports_salary_url","scrape_date"
"1","Atlanta Hawks","Al Horford",TRUE,"2014-2015",12000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"2","Atlanta Hawks","Paul Millsap",TRUE,"2014-2015",9500000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"3","Atlanta Hawks","Jeff Teague",TRUE,"2014-2015",8000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"4","Atlanta Hawks","Kyle Korver",TRUE,"2014-2015",6253521,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"5","Atlanta Hawks","Thabo Sefolosha",TRUE,"2014-2015",4150000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"6","Atlanta Hawks","DeMarre Carroll",TRUE,"2014-2015",2442455,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"7","Atlanta Hawks","Adreian Payne",TRUE,"2014-2015",1855320,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"8","Atlanta Hawks","Dennis Schroder",TRUE,"2014-2015",1690680,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"9","Atlanta Hawks","John Jenkins",TRUE,"2014-2015",1312920,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"10","Atlanta Hawks","Pero Antic",TRUE,"2014-2015",1250000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"11","Atlanta Hawks","Shelvin Mack",TRUE,"2014-2015",1148163,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"12","Atlanta Hawks","Mike Scott",TRUE,"2014-2015",1115243,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"13","Atlanta Hawks","John Salmons",FALSE,"2014-2015",1000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"14","Atlanta Hawks","Mike Muscala",TRUE,"2014-2015",816482,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"15","Atlanta Hawks","Al Horford",TRUE,"2015-2016",12000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"16","Atlanta Hawks","Jeff Teague",TRUE,"2015-2016",8000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"17","Atlanta Hawks","Kyle Korver",TRUE,"2015-2016",5746479,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"18","Atlanta Hawks","Thabo Sefolosha",TRUE,"2015-2016",4000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"19","Atlanta Hawks","Adreian Payne",TRUE,"2015-2016",1938840,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"20","Atlanta Hawks","Dennis Schroder",TRUE,"2015-2016",1763400,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"21","Atlanta Hawks","John Jenkins",TRUE,"2015-2016",2228025,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"22","Atlanta Hawks","Pero Antic",TRUE,"2015-2016",1562500,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"23","Atlanta Hawks","Mike Muscala",TRUE,"2015-2016",947276,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"24","Atlanta Hawks","Jeff Teague",TRUE,"2016-2017",8000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"25","Atlanta Hawks","Kyle Korver",TRUE,"2016-2017",5239437,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"26","Atlanta Hawks","Thabo Sefolosha",TRUE,"2016-2017",3850000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"27","Atlanta Hawks","Adreian Payne",TRUE,"2016-2017",2022240,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"28","Atlanta Hawks","Dennis Schroder",TRUE,"2016-2017",2708582,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"29","Atlanta Hawks","John Jenkins",TRUE,"2016-2017",3241777,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"30","Atlanta Hawks","Mike Muscala",TRUE,"2016-2017",1015696,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"31","Atlanta Hawks","Adreian Payne",TRUE,"2017-2018",3100094,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"32","Atlanta Hawks","Dennis Schroder",TRUE,"2017-2018",3824518,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"33","Atlanta Hawks","Adreian Payne",TRUE,"2018-2019",4333931,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hawks.jsp",2014-10-01
"34","Boston Celtics","Rajon Rondo",TRUE,"2014-2015",12909091,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"35","Boston Celtics","Gerald Wallace",TRUE,"2014-2015",10105855,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"36","Boston Celtics","Jeff Green",TRUE,"2014-2015",9200000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"37","Boston Celtics","Marcus Thornton",TRUE,"2014-2015",8575000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"38","Boston Celtics","Avery Bradley",TRUE,"2014-2015",7191011,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"39","Boston Celtics","Brandon Bass",TRUE,"2014-2015",6900000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"40","Boston Celtics","Keith Bogans",TRUE,"2014-2015",5285817,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"41","Boston Celtics","Joel Anthony",TRUE,"2014-2015",3800000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"42","Boston Celtics","Marcus Smart",TRUE,"2014-2015",3283320,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"43","Boston Celtics","Vitor Faverani",TRUE,"2014-2015",2090000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"44","Boston Celtics","Kelly Olynyk",TRUE,"2014-2015",2075760,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"45","Boston Celtics","Tyler Zeller",TRUE,"2014-2015",1703760,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"46","Boston Celtics","James Young",TRUE,"2014-2015",1674480,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"47","Boston Celtics","Jared Sullinger",TRUE,"2014-2015",1424520,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"48","Boston Celtics","Chris Johnson",TRUE,"2014-2015",915243,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"49","Boston Celtics","Chris Babb",TRUE,"2014-2015",816482,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"50","Boston Celtics","Phil Pressey",TRUE,"2014-2015",816482,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"51","Boston Celtics","Gerald Wallace",TRUE,"2015-2016",10105855,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"52","Boston Celtics","Jeff Green",TRUE,"2015-2016",9200000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"53","Boston Celtics","Avery Bradley",TRUE,"2015-2016",7730337,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"54","Boston Celtics","Keith Bogans",TRUE,"2015-2016",5513435,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"55","Boston Celtics","Marcus Smart",TRUE,"2015-2016",3431040,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"56","Boston Celtics","Vitor Faverani",TRUE,"2015-2016",2180000,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"57","Boston Celtics","Kelly Olynyk",TRUE,"2015-2016",2165160,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"58","Boston Celtics","Tyler Zeller",TRUE,"2015-2016",2616975,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"59","Boston Celtics","James Young",TRUE,"2015-2016",1749840,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"60","Boston Celtics","Jared Sullinger",TRUE,"2015-2016",2269260,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"61","Boston Celtics","Chris Johnson",TRUE,"2015-2016",981348,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"62","Boston Celtics","Chris Babb",TRUE,"2015-2016",947276,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"63","Boston Celtics","Phil Pressey",TRUE,"2015-2016",947276,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"64","Boston Celtics","Avery Bradley",TRUE,"2016-2017",8269663,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"65","Boston Celtics","Marcus Smart",TRUE,"2016-2017",3578880,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"66","Boston Celtics","Vitor Faverani",TRUE,"2016-2017",2725000,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"67","Boston Celtics","Kelly Olynyk",TRUE,"2016-2017",3094013,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"68","Boston Celtics","Tyler Zeller",TRUE,"2016-2017",3695169,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"69","Boston Celtics","James Young",TRUE,"2016-2017",1825200,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"70","Boston Celtics","Jared Sullinger",TRUE,"2016-2017",3270004,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"71","Boston Celtics","Chris Johnson",TRUE,"2016-2017",1050961,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"72","Boston Celtics","Chris Babb",TRUE,"2016-2017",1015696,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"73","Boston Celtics","Phil Pressey",TRUE,"2016-2017",1215696,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"74","Boston Celtics","Avery Bradley",TRUE,"2017-2018",8808989,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"75","Boston Celtics","Marcus Smart",TRUE,"2017-2018",4538020,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"76","Boston Celtics","Kelly Olynyk",TRUE,"2017-2018",4279021,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"77","Boston Celtics","James Young",TRUE,"2017-2018",2803507,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"78","Boston Celtics","Marcus Smart",TRUE,"2018-2019",6053718,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"79","Boston Celtics","James Young",TRUE,"2018-2019",3958552,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/celtics.jsp",2014-10-01
"80","Brooklyn Nets","Joe Johnson",TRUE,"2014-2015",23180790,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"81","Brooklyn Nets","Deron Williams",TRUE,"2014-2015",19754465,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"82","Brooklyn Nets","Brook Lopez",TRUE,"2014-2015",15719063,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"83","Brooklyn Nets","Kevin Garnett",TRUE,"2014-2015",12000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"84","Brooklyn Nets","Jarrett Jack",TRUE,"2014-2015",6300000,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"85","Brooklyn Nets","Mirza Teletovic",TRUE,"2014-2015",3368100,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"86","Brooklyn Nets","Andrei Kirilenko",TRUE,"2014-2015",3326235,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"87","Brooklyn Nets","Bojan Bogdanovic",TRUE,"2014-2015",3278000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"88","Brooklyn Nets","Sergey Karasev",TRUE,"2014-2015",1533840,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"89","Brooklyn Nets","Mason Plumlee",TRUE,"2014-2015",1357080,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"90","Brooklyn Nets","Alan Anderson",TRUE,"2014-2015",1276061,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"91","Brooklyn Nets","Marquis Teague",TRUE,"2014-2015",1120920,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"92","Brooklyn Nets","Jorge Gutierrez",TRUE,"2014-2015",816482,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"93","Brooklyn Nets","Markel Brown",TRUE,"2014-2015",507336,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"94","Brooklyn Nets","Cory Jefferson",TRUE,"2014-2015",507336,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"95","Brooklyn Nets","Joe Johnson",TRUE,"2015-2016",24894863,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"96","Brooklyn Nets","Deron Williams",TRUE,"2015-2016",21042800,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"97","Brooklyn Nets","Brook Lopez",TRUE,"2015-2016",16744218,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"98","Brooklyn Nets","Jarrett Jack",TRUE,"2015-2016",6300000,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"99","Brooklyn Nets","Mirza Teletovic",TRUE,"2015-2016",4210125,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"100","Brooklyn Nets","Bojan Bogdanovic",TRUE,"2015-2016",3425510,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"101","Brooklyn Nets","Sergey Karasev",TRUE,"2015-2016",1599840,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"102","Brooklyn Nets","Mason Plumlee",TRUE,"2015-2016",1415520,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"103","Brooklyn Nets","Alan Anderson",TRUE,"2015-2016",1333484,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"104","Brooklyn Nets","Marquis Teague",TRUE,"2015-2016",2023261,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"105","Brooklyn Nets","Jorge Gutierrez",TRUE,"2015-2016",1147276,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"106","Brooklyn Nets","Markel Brown",TRUE,"2015-2016",845059,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"107","Brooklyn Nets","Cory Jefferson",TRUE,"2015-2016",845059,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"108","Brooklyn Nets","Deron Williams",TRUE,"2016-2017",22331135,FALSE,FALSE,FALSE,TRUE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"109","Brooklyn Nets","Jarrett Jack",TRUE,"2016-2017",6300000,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"110","Brooklyn Nets","Bojan Bogdanovic",TRUE,"2016-2017",3573020,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"111","Brooklyn Nets","Sergey Karasev",TRUE,"2016-2017",2463754,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"112","Brooklyn Nets","Mason Plumlee",TRUE,"2016-2017",2328530,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"113","Brooklyn Nets","Marquis Teague",TRUE,"2016-2017",3034891,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"114","Brooklyn Nets","Markel Brown",TRUE,"2016-2017",1180431,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"115","Brooklyn Nets","Cory Jefferson",TRUE,"2016-2017",1180431,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"116","Brooklyn Nets","Bojan Bogdanovic",TRUE,"2017-2018",4466275,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"117","Brooklyn Nets","Sergey Karasev",TRUE,"2017-2018",3513313,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"118","Brooklyn Nets","Mason Plumlee",TRUE,"2017-2018",3371712,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/nets.jsp",2014-10-01
"119","Charlotte Hornets","Al Jefferson",TRUE,"2014-2015",13500000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"120","Charlotte Hornets","Lance Stephenson",TRUE,"2014-2015",9000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"121","Charlotte Hornets","Marvin Williams",TRUE,"2014-2015",7000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"122","Charlotte Hornets","Gerald Henderson",TRUE,"2014-2015",6000000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"123","Charlotte Hornets","Michael Kidd-Gilchrist",TRUE,"2014-2015",5016960,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"124","Charlotte Hornets","Cody Zeller",TRUE,"2014-2015",4030560,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"125","Charlotte Hornets","Bismack Biyombo",TRUE,"2014-2015",3873398,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"126","Charlotte Hornets","Kemba Walker",TRUE,"2014-2015",3272091,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"127","Charlotte Hornets","Gary Neal",TRUE,"2014-2015",3250000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"128","Charlotte Hornets","Brian Roberts",TRUE,"2014-2015",2732000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"129","Charlotte Hornets","Noah Vonleh",TRUE,"2014-2015",2524200,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"130","Charlotte Hornets","Jeffrey Taylor",TRUE,"2014-2015",915243,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"131","Charlotte Hornets","Al Jefferson",TRUE,"2015-2016",13500000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"132","Charlotte Hornets","Lance Stephenson",TRUE,"2015-2016",9000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"133","Charlotte Hornets","Marvin Williams",TRUE,"2015-2016",7000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"134","Charlotte Hornets","Gerald Henderson",TRUE,"2015-2016",6000000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"135","Charlotte Hornets","Michael Kidd-Gilchrist",TRUE,"2015-2016",6331404,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"136","Charlotte Hornets","Cody Zeller",TRUE,"2015-2016",4204200,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"137","Charlotte Hornets","Bismack Biyombo",TRUE,"2015-2016",5194227,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"138","Charlotte Hornets","Kemba Walker",TRUE,"2015-2016",4433683,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"139","Charlotte Hornets","Brian Roberts",TRUE,"2015-2016",2854940,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
"140","Charlotte Hornets","Noah Vonleh",TRUE,"2015-2016",2637720,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/hornets.jsp",2014-10-01
